COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
FRA,France,TIME10,2010,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,87.8,,
FRA,France,TIME10,2010,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4,,
FRA,France,TIME10,2010,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,7.9,,
FRA,France,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.2,,
FRA,France,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,8.2,,
FRA,France,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,5.2,,
FRA,France,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,9.4,,
FRA,France,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.7,,
FRA,France,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,88.2,,
FRA,France,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,86.5,,
FRA,France,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,91.5,,
FRA,France,TIME10,2010,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,79.7,,
FRA,France,TIME10,2010,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,86.1,,
FRA,France,TIME10,2010,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,79.7,,
FRA,France,TIME10,2010,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,86.1,,
ISL,Iceland,TIME09,2009,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3.6,,
ISL,Iceland,TIME09,2009,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,3.6,,
ISL,Iceland,TIME09,2009,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,5.4,,
ISL,Iceland,TIME09,2009,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,5.4,,
ISL,Iceland,TIME09,2009,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.5,,
ISL,Iceland,TIME09,2009,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,4.5,,
JPN,Japan,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,95.9,,
JPN,Japan,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,95.9,,
JPN,Japan,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,82.8,,
JPN,Japan,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,82.8,,
JPN,Japan,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,96.8,,
JPN,Japan,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.8,,
JPN,Japan,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,80.6,,
JPN,Japan,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,80.6,,
JPN,Japan,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,96.3,,
JPN,Japan,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.3,,
JPN,Japan,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.7,,
JPN,Japan,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,81.7,,
LUX,Luxembourg,TIME11,2011,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,20.3,,
LUX,Luxembourg,TIME11,2011,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,28.2,,
LUX,Luxembourg,TIME11,2011,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0.5,,
LUX,Luxembourg,TIME11,2011,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,2.8,,
LUX,Luxembourg,TIME11,2011,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,1.6,,
LUX,Luxembourg,TIME11,2011,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,5,,
LUX,Luxembourg,TIME11,2011,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,7.6,,
LUX,Luxembourg,TIME11,2011,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,13.5,,
LUX,Luxembourg,TIME11,2011,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,94.5,,
LUX,Luxembourg,TIME11,2011,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,97.9,,
LUX,Luxembourg,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,95.8,,
LUX,Luxembourg,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,98.7,,
LUX,Luxembourg,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,92.2,,
LUX,Luxembourg,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.3,,
LUX,Luxembourg,TIME11,2011,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,93.7,,
LUX,Luxembourg,TIME11,2011,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,97.5,,
LUX,Luxembourg,TIME11,2011,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,24.9,,
LUX,Luxembourg,TIME11,2011,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,33.2,,
LUX,Luxembourg,TIME11,2011,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3,,
LUX,Luxembourg,TIME11,2011,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,7.2,,
LUX,Luxembourg,TIME11,2011,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3.1,,
LUX,Luxembourg,TIME11,2011,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,7.4,,
LUX,Luxembourg,TIME11,2011,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,12.1,,
LUX,Luxembourg,TIME11,2011,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,19.4,,
LUX,Luxembourg,TIME11,2011,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,92.9,,
LUX,Luxembourg,TIME11,2011,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.9,,
LUX,Luxembourg,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,96.3,,
LUX,Luxembourg,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,99,,
LUX,Luxembourg,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,94.4,,
LUX,Luxembourg,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,97.8,,
LUX,Luxembourg,TIME11,2011,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,93.8,,
LUX,Luxembourg,TIME11,2011,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,97.5,,
LUX,Luxembourg,TIME11,2011,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,24,,
LUX,Luxembourg,TIME11,2011,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,29.8,,
LUX,Luxembourg,TIME11,2011,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.2,,
LUX,Luxembourg,TIME11,2011,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,4.6,,
LUX,Luxembourg,TIME11,2011,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.9,,
LUX,Luxembourg,TIME11,2011,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,5.7,,
LUX,Luxembourg,TIME11,2011,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,10.8,,
LUX,Luxembourg,TIME11,2011,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,15.6,,
LUX,Luxembourg,TIME11,2011,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,94.2,,
LUX,Luxembourg,TIME11,2011,HPRTIPAT,Patients reporting having spent enough time with any doctor during the consultation,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.8,,
LUX,Luxembourg,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,96.4,,
LUX,Luxembourg,TIME11,2011,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,98.4,,
LUX,Luxembourg,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,94,,
LUX,Luxembourg,TIME11,2011,HPRGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to any doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.6,,
LUX,Luxembourg,TIME11,2011,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,94.2,,
LUX,Luxembourg,TIME11,2011,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.9,,
NLD,Netherlands,TIME10,2010,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0.2,,
NLD,Netherlands,TIME10,2010,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,1.6,,
NLD,Netherlands,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0.7,,
NLD,Netherlands,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,4.1,,
NLD,Netherlands,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0,,
NLD,Netherlands,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,3.6,,
NLD,Netherlands,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,91.7,,
NLD,Netherlands,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.7,,
NLD,Netherlands,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,96,,
