VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2005,2005,185,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2006,2006,201,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2007,2007,222,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2009,2009,266,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2010,2010,281,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2011,2011,293,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2012,2012,308,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2013,2013,312,E,Estimated value
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2015,2015,340,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CAN,Canada,2017,2017,366,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2003,2003,14,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2004,2004,17,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2005,2005,19,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2006,2006,27,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2007,2007,31,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2009,2009,38,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2010,2010,40,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2011,2011,45,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2012,2012,42,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2015,2015,47,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CAN,Canada,2017,2017,51,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2003,2003,604,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2004,2004,613,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2005,2005,624,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2006,2006,626,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2007,2007,641,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2009,2009,644,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2010,2010,716,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2011,2011,713,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2012,2012,720,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CAN,Canada,2017,2017,591,B,Break
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2002,2002,600,E,Estimated value
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2005,2005,688,E,Estimated value
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2010,2010,552,B,Break
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2011,2011,550,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2012,2012,555,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2013,2013,576,E,Estimated value
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2014,2014,622,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2015,2015,639,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CAN,Canada,2016,2016,665,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CAN,Canada,2013,2013,306,E,Estimated value
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CAN,Canada,2014,2014,330,E,Estimated value
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CAN,Canada,2015,2015,339,E,Estimated value
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CAN,Canada,2016,2016,353,E,Estimated value
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CAN,Canada,2013,2013,270,E,Estimated value
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CAN,Canada,2014,2014,292,E,Estimated value
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CAN,Canada,2015,2015,300,E,Estimated value
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CAN,Canada,2016,2016,312,E,Estimated value
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CAN,Canada,2016,2016,104,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CAN,Canada,2017,2017,108,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CAN,Canada,2016,2016,104,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CAN,Canada,2017,2017,108,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CAN,Canada,2016,2016,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CAN,Canada,2017,2017,0,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2000,2000,99,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2001,2001,117,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2002,2002,123,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2003,2003,129,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2004,2004,129,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2005,2005,126,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2006,2006,134,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2007,2007,133,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2008,2008,139,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2009,2009,148,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2010,2010,152,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2011,2011,155,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2012,2012,158,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2013,2013,158,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2014,2014,159,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2015,2015,170,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,CZE,Czech Republic,2016,2016,164,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2000,2000,17,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2001,2001,19,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2002,2002,22,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2003,2003,25,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2004,2004,29,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2005,2005,32,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2006,2006,39,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2007,2007,45,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2008,2008,52,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2009,2009,60,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2010,2010,66,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2011,2011,72,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2012,2012,73,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2013,2013,78,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2014,2014,78,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2015,2015,88,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,CZE,Czech Republic,2016,2016,90,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2000,2000,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2001,2001,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2002,2002,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2003,2003,3,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2004,2004,3,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2005,2005,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2006,2006,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2007,2007,5,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2008,2008,6,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2009,2009,6,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2010,2010,7,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2011,2011,8,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2012,2012,8,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2013,2013,10,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2014,2014,8,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2015,2015,11,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,CZE,Czech Republic,2016,2016,16,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2000,2000,98,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2001,2001,110,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2002,2002,117,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2003,2003,118,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2004,2004,122,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2005,2005,119,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2006,2006,126,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2007,2007,123,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2008,2008,121,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2009,2009,124,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2010,2010,122,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2011,2011,124,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2012,2012,119,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2013,2013,121,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2014,2014,117,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2015,2015,122,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,CZE,Czech Republic,2016,2016,121,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2000,2000,109,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2001,2001,125,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2002,2002,135,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2003,2003,145,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2004,2004,140,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2005,2005,144,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2006,2006,147,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2007,2007,139,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2008,2008,139,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2009,2009,133,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2010,2010,135,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2011,2011,134,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2012,2012,130,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2013,2013,123,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2014,2014,106,B,Break
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2015,2015,112,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,CZE,Czech Republic,2016,2016,116,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2004,2004,89,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2005,2005,89,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2006,2006,90,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2007,2007,85,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2008,2008,82,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2009,2009,79,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2010,2010,74,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2011,2011,73,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2012,2012,75,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2013,2013,71,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2014,2014,71,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2015,2015,64,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2016,2016,65,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2004,2004,51,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2005,2005,55,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2006,2006,57,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2007,2007,54,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2008,2008,57,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2009,2009,54,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2010,2010,61,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2011,2011,61,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2012,2012,55,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2013,2013,52,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2014,2014,35,B,Break
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2015,2015,48,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2016,2016,51,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2000,2000,87,B,Break
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2001,2001,93,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2002,2002,92,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2003,2003,93,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2004,2004,95,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2005,2005,88,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2006,2006,92,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2007,2007,91,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2008,2008,88,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2009,2009,89,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2010,2010,91,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2011,2011,87,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2012,2012,88,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2013,2013,84,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2014,2014,79,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2015,2015,90,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,CZE,Czech Republic,2016,2016,86,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2011,2011,77,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2012,2012,81,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2013,2013,77,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2014,2014,72,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2015,2015,79,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,CZE,Czech Republic,2016,2016,75,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2011,2011,10,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2012,2012,7,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2013,2013,7,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2014,2014,7,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2015,2015,11,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,CZE,Czech Republic,2016,2016,11,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2000,2000,61,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2001,2001,71,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2002,2002,74,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2003,2003,78,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2004,2004,78,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2005,2005,76,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2006,2006,86,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2007,2007,101,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2008,2008,118,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2009,2009,131,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2010,2010,153,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2011,2011,163,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2012,2012,185,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2013,2013,212,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2014,2014,213,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2015,2015,214,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2016,2016,224,,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,DNK,Denmark,2017,2017,229,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DNK,Denmark,2000,2000,29,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DNK,Denmark,2002,2002,46,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DNK,Denmark,2003,2003,49,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DNK,Denmark,2004,2004,55,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,DNK,Denmark,2009,2009,85,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,DNK,Denmark,2004,2004,10,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,DNK,Denmark,2005,2005,22,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,DNK,Denmark,2006,2006,22,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,DNK,Denmark,2007,2007,21,,
