HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2012,2012,USD,US Dollar,0,Units,2010,2010,2.816,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2013,2013,USD,US Dollar,0,Units,2010,2010,3.255,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2014,2014,USD,US Dollar,0,Units,2010,2010,3.209,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2015,2015,USD,US Dollar,0,Units,2010,2010,3.254,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2016,2016,USD,US Dollar,0,Units,2010,2010,3.409,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2003,2003,USD,US Dollar,0,Units,2010,2010,521.87,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2004,2004,USD,US Dollar,0,Units,2010,2010,527.877,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2005,2005,USD,US Dollar,0,Units,2010,2010,543.168,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2006,2006,USD,US Dollar,0,Units,2010,2010,583.654,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2007,2007,USD,US Dollar,0,Units,2010,2010,602.579,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2008,2008,USD,US Dollar,0,Units,2010,2010,633.173,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2009,2009,USD,US Dollar,0,Units,2010,2010,675.928,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2010,2010,USD,US Dollar,0,Units,2010,2010,660.974,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2011,2011,USD,US Dollar,0,Units,2010,2010,682.383,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2012,2012,USD,US Dollar,0,Units,2010,2010,675.136,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2013,2013,USD,US Dollar,0,Units,2010,2010,699.148,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2014,2014,USD,US Dollar,0,Units,2010,2010,716.945,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2015,2015,USD,US Dollar,0,Units,2010,2010,699.724,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CZE,Czech Republic,2016,2016,USD,US Dollar,0,Units,2010,2010,693.431,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2006,2006,USD,US Dollar,0,Units,2010,2010,3.87,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2007,2007,USD,US Dollar,0,Units,2010,2010,4.051,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2008,2008,USD,US Dollar,0,Units,2010,2010,4.663,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2009,2009,USD,US Dollar,0,Units,2010,2010,8.416,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2010,2010,USD,US Dollar,0,Units,2010,2010,7.63,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2011,2011,USD,US Dollar,0,Units,2010,2010,5.537,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2012,2012,USD,US Dollar,0,Units,2010,2010,5.7,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2013,2013,USD,US Dollar,0,Units,2010,2010,6.164,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2014,2014,USD,US Dollar,0,Units,2010,2010,6.191,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2015,2015,USD,US Dollar,0,Units,2010,2010,6.249,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2016,2016,USD,US Dollar,0,Units,2010,2010,6.312,P,Provisional value
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2017,2017,USD,US Dollar,0,Units,2010,2010,6.292,P,Provisional value
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2006,2006,USD,US Dollar,0,Units,2010,2010,918.491,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2007,2007,USD,US Dollar,0,Units,2010,2010,940.681,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2008,2008,USD,US Dollar,0,Units,2010,2010,948.788,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2009,2009,USD,US Dollar,0,Units,2010,2010,1031.448,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2010,2010,USD,US Dollar,0,Units,2010,2010,1064.665,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2011,2011,USD,US Dollar,0,Units,2010,2010,1069.097,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2012,2012,USD,US Dollar,0,Units,2010,2010,1084.732,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2013,2013,USD,US Dollar,0,Units,2010,2010,1086.004,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2014,2014,USD,US Dollar,0,Units,2010,2010,1077.224,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2015,2015,USD,US Dollar,0,Units,2010,2010,1101.191,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2016,2016,USD,US Dollar,0,Units,2010,2010,1108.485,P,Provisional value
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CAN,Canada,2017,2017,USD,US Dollar,0,Units,2010,2010,1104.677,P,Provisional value
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2004,2004,USD,US Dollar,0,Units,2010,2010,52.946,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2005,2005,USD,US Dollar,0,Units,2010,2010,45.939,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2006,2006,USD,US Dollar,0,Units,2010,2010,50.245,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2007,2007,USD,US Dollar,0,Units,2010,2010,62.158,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2008,2008,USD,US Dollar,0,Units,2010,2010,88.959,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2009,2009,USD,US Dollar,0,Units,2010,2010,93.749,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2010,2010,USD,US Dollar,0,Units,2010,2010,86.434,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2011,2011,USD,US Dollar,0,Units,2010,2010,97.895,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2012,2012,USD,US Dollar,0,Units,2010,2010,100.601,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2013,2013,USD,US Dollar,0,Units,2010,2010,121.483,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2014,2014,USD,US Dollar,0,Units,2010,2010,128.03,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2015,2015,USD,US Dollar,0,Units,2010,2010,137.556,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",EST,Estonia,2016,2016,USD,US Dollar,0,Units,2010,2010,147.31,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2000,2000,USD,US Dollar,0,Units,2010,2010,942.279,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2001,2001,USD,US Dollar,0,Units,2010,2010,939.943,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2002,2002,USD,US Dollar,0,Units,2010,2010,952.9,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2003,2003,USD,US Dollar,0,Units,2010,2010,950.941,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2004,2004,USD,US Dollar,0,Units,2010,2010,965.462,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2005,2005,USD,US Dollar,0,Units,2010,2010,984.73,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2006,2006,USD,US Dollar,0,Units,2010,2010,1012.565,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2007,2007,USD,US Dollar,0,Units,2010,2010,1011.029,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2008,2008,USD,US Dollar,0,Units,2010,2010,1041.004,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2009,2009,USD,US Dollar,0,Units,2010,2010,1091.942,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2010,2010,USD,US Dollar,0,Units,2010,2010,1136.538,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2011,2011,USD,US Dollar,0,Units,2010,2010,1161.099,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2012,2012,USD,US Dollar,0,Units,2010,2010,1170.458,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2013,2013,USD,US Dollar,0,Units,2010,2010,1191.47,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2014,2014,USD,US Dollar,0,Units,2010,2010,1214.616,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2015,2015,USD,US Dollar,0,Units,2010,2010,1225.163,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",DEU,Germany,2016,2016,USD,US Dollar,0,Units,2010,2010,1246.058,,
